"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1901568834706014257","Mon Mar 17 09:38:34 +0000 2025","22","Presiden Prabowo Subianto mengundang ratusan rektor &amp; dekan universitas seluruh Indonesia ke istana negara untuk berdiskusi. Momen ini merupakan sejarah pertama kalinya presiden mengundang rektor dan pimpinan seluru perguruan tinggi untuk berdiskusi. Presiden Prabowo https://t.co/9HvWA4NUPu","1901568834706014257","https://pbs.twimg.com/ext_tw_video_thumb/1901567449952321536/pu/img/l-OY753hzG5XA-76.jpg","","in","Pulo Gadung, Indonesia","1","30","7","https://x.com/tvOneNews/status/1901568834706014257","55507370","tvOneNews"
"1901166303081345240","Sun Mar 16 06:59:03 +0000 2025","234","Sementara segelintir akun sibuk menarasikan Indonesia Gelap eh para pengusaha dan dunia malah sebaliknya Mereka justru melihat Indonesia sedang menyingsing di era Presiden @prabowo Kekaguman asing atas pencapaian Indonesia sangat tinggi 🇮🇩 Denger ini biar +wawasan para bro https://t.co/qGssDx444v","1901166303081345240","https://pbs.twimg.com/ext_tw_video_thumb/1901166252024098817/pu/img/f2VAhoefcFx1i3U2.jpg","","in","","20","209","60","https://x.com/BANGSAygSUJUD/status/1901166303081345240","1189039138835554304","BANGSAygSUJUD"
"1900463376905728085","Fri Mar 14 08:25:52 +0000 2025","233","Pansos ke SYJ? * Seo dipuji oleh presiden moon sebagai representasi penyanyi &amp; pride of the nation. * Host konser perdamaian pyongyang yg bersejarah dan pemimpin kelompok artis korea selatan. *Para veteran industri musik teater musikal &amp;akting berbaris menyambut Seohyun. https://t.co/ZjVrdfLeY7","1900463376905728085","https://pbs.twimg.com/media/Gl_M4rGagAAEiuS.jpg","","in","","4","12","46","https://x.com/pixie_du5ty/status/1900463376905728085","1442105847581065222","pixie_du5ty"
"1899649047008350378","Wed Mar 12 02:30:01 +0000 2025","8","Presiden Prabowo mengumumkan pemberian Tunjangan Hari Raya (THR) Lebaran 2025 bagi seluruh ASN TNI dan Polri. THR tersebut mulai dicairkan hari Senin (17/3). https://t.co/4SY8sGrKeT","1899649047008350378","https://pbs.twimg.com/ext_tw_video_thumb/1899572832910364672/pu/img/cO8eYn4TDOn1bKHu.jpg","","in","","0","3","5","https://x.com/detikcom/status/1899649047008350378","69183155","detikcom"
"1900070738427781500","Thu Mar 13 06:25:40 +0000 2025","187","Kenapa cowo kalo lagi bareng bisa bikin kita ngerasa disayang banget tapi kalo dichat busetttt dah sibuknya kaya Presiden","1900070738427781500","","","in","","0","196","3","https://x.com/Tolormolor/status/1900070738427781500","711517136645132288","Tolormolor"
"1899566670106239367","Tue Mar 11 21:02:41 +0000 2025","16","Selamat Sahur! Selamat untuk para ASN PNS PPPK Hakim TNI Polri dan Pensiunan Presiden Prabowo Umumkan THR dan Gaji ke 13 https://t.co/dpU03QCHaW","1899566670106239367","https://pbs.twimg.com/ext_tw_video_thumb/1899566625302732800/pu/img/OaTbmF1vc5uxYVXq.jpg","","in","Indonesia","4","6","8","https://x.com/negativisme/status/1899566670106239367","43486890","negativisme"
"1899737224855630209","Wed Mar 12 10:48:04 +0000 2025","1081","@ireneclaire202 Kata presiden Prabowo kemarin tersedia lapangan kerja banyak banget tapi itu cuman omong-omon... wkwkwk makan tuuh presiden yg kalian pilih","1899774384438722853","","ireneclaire202","in","","7","31","67","https://x.com/youadams_/status/1899774384438722853","724300953709502464","youadams_"
"1900092201700647036","Thu Mar 13 07:50:57 +0000 2025","6","Mantan Presiden Filipina Rodrigo Duterte buka suara usai ditangkap ICC melalui sebuah pesan video yang direkam dari dalam pesawat menuju Den Haag Belanda. ~LL #RodrigoDuterte #ICC https://t.co/03w87Hxb2b","1900092201700647036","https://pbs.twimg.com/amplify_video_thumb/1900090443804925955/img/njdo2c2WnLX-1aDG.jpg","","in","Jakarta","0","1","1","https://x.com/kompascom/status/1900092201700647036","23343960","kompascom"
"1900066102539149567","Thu Mar 13 06:07:15 +0000 2025","16","Presiden Prabowo Subianto menggelar buka puasa bersama dengan Menteri Keuangan Sri Mulyani di Istana Negara pada Rabu (13/3). Ketika ditanya soal isu dirinya akan mengundurkan diri dari kabinet Sri Mulyani hanya tersenyum. #menterikeuangan #srimulyani #prabowosubianto https://t.co/9Rymkr919A","1900066102539149567","https://pbs.twimg.com/ext_tw_video_thumb/1900066059106861056/pu/img/1c6hrtDwR5gLo0Ez.jpg","","in","","0","2","1","https://x.com/Metro_TV/status/1900066102539149567","57261519","Metro_TV"
"1902559201223921930","Thu Mar 20 03:13:56 +0000 2025","58","Presiden Prabowo Akhirnya Turun Tangan Perintahkan TNI-Polri Tertibkan Ormas yang Bikin Resah Investor. ~SA #PrabowoSubianto #Ormas #TNI #Polri https://t.co/mtxVm3bcBa","1902559201223921930","","","in","Jakarta","20","49","15","https://x.com/kompascom/status/1902559201223921930","23343960","kompascom"
"1902631427843272821","Thu Mar 20 08:00:56 +0000 2025","4","Presiden Prabowo ingin membangun Kawasan Ekonomi Khusus (KEK) di setiap provinsi setelah meresmikan KEK Industropolis Batang. #bisnisupdate #update #bisnis #oneliner https://t.co/Ipf26LweE6 https://t.co/7dCs5hoQEU","1902631427843272821","https://pbs.twimg.com/media/GmeBD6aXUAAuHPO.jpg","","in","","2","0","4","https://x.com/kumparan/status/1902631427843272821","759692754985242625","kumparan"
"1900717783945802173","Sat Mar 15 01:16:47 +0000 2025","322","medioker adalah dampak dari slot yang terbatas. ga mungkin semua temen lu yang mau jadi presiden bakal jadi presiden. kecuali temen lu cucunya presiden.. https://t.co/EbRpuUD5jw","1900717783945802173","https://pbs.twimg.com/ext_tw_video_thumb/1900717624251834368/pu/img/eH-1FBfPleODg5NF.jpg","","in","","1","6","50","https://x.com/firufd/status/1900717783945802173","168430233","firufd"
"1902246776230314116","Wed Mar 19 06:32:28 +0000 2025","196","kalo kita baik ke orang orang lain akan jadi presiden dan kita gini gini aja","1902246776230314116","","","in","","0","214","0","https://x.com/saintgerl/status/1902246776230314116","1328300941","saintgerl"
"1900535776548442261","Fri Mar 14 13:13:34 +0000 2025","29","Save aja dulu.. prakteknya kapan². Semoga bermanfaat . https://t.co/4oj6wKJJrT","1900535776548442261","https://pbs.twimg.com/ext_tw_video_thumb/1894326810164273152/pu/img/SPNbq9lxYbGwKS5D.jpg","","in","BARUS  ","0","2","5","https://x.com/PresidenKopi/status/1900535776548442261","1021329195329179648","PresidenKopi"
"1900617221740908876","Fri Mar 14 18:37:12 +0000 2025","9555","Dosen UI ini bilang Jkw adalah Presiden terburuk yang dikirim dari Neraka ke Bumi https://t.co/2DGQzEs1aM","1900617221740908876","https://pbs.twimg.com/ext_tw_video_thumb/1900617166447104000/pu/img/b8Pp_zMXeuly5U4p.jpg","","in","Jabodetabek, Indonesia","73","559","2386","https://x.com/Andria75777/status/1900617221740908876","1667233216091279363","Andria75777"
"1901572138416382061","Mon Mar 17 09:51:41 +0000 2025","134","Presiden Prabowo Subianto meresmikan pabrik Precious Metal Refinery (PMR) milik PT Freeport Indonesia yang berada di Gresik Jawa Timur https://t.co/lQZIEC89CH","1901572138416382061","https://pbs.twimg.com/ext_tw_video_thumb/1901572048050417665/pu/img/2QQ9q2pv4RNgScbG.jpg","","in","","0","5","31","https://x.com/Ndons_Back/status/1901572138416382061","1289954556411969537","Ndons_Back"
"1900873335615222171","Sat Mar 15 11:34:54 +0000 2025","41","Pernyataan paling lucu dari pendukung Anies yang paling setia dan paling glowing Anies dipersiapkan Allah bukan untuk jadi presiden apalagi gubernur. Tapi Anies dipersiapkan Allah di dunia internasional. Kira Kira sebagai apa ya..??? Tolong bantu jawab ya net.. Tapi https://t.co/p35xVTyfYi","1900873335615222171","https://pbs.twimg.com/amplify_video_thumb/1900873273002651650/img/ft8rNJkoIl2o0_aX.jpg","","in","Sweet home","3","25","14","https://x.com/__LOVE_AG4EVER/status/1900873335615222171","799023207294504960","__LOVE_AG4EVER"
"1902401045478900137","Wed Mar 19 16:45:28 +0000 2025","49","Anak Abah Super lebay cuzx!!!... Yg sebut Presiden Pake nama binatang aman2 aja...yg mau tembak Presiden aman2 aja...yg edit foto Prabowo-Gibran menikah aman2 aja","1902401045478900137","","","in","","0","7","10","https://x.com/tham878/status/1902401045478900137","1759100655783043072","tham878"
"1900957971221541140","Sat Mar 15 17:11:13 +0000 2025","25","Tutup ulang.. Jangan sampai malapetaka terjadi lagi dinegeri ini. Cukup sekali karena udah nyusahi negara.. Bahaya. Semua ini karena gorong gorong. https://t.co/EepxUYOIGF","1900957971221541140","https://pbs.twimg.com/ext_tw_video_thumb/1900906032484020227/pu/img/YBBQLPBLZF6iQuah.jpg","","in","BARUS  ","0","4","6","https://x.com/PresidenKopi/status/1900957971221541140","1021329195329179648","PresidenKopi"
"1902322293998809227","Wed Mar 19 11:32:32 +0000 2025","21","OPOSISI PURAK-PURAK Mpe hadap Presiden dulu #TolakRUUTNI #IndonesiaGelap #HitamKamisJumat https://t.co/1ujYqXa3Xc","1902322293998809227","https://pbs.twimg.com/media/GmZoCjFa0AAVn1r.jpg","","in","Jakarta Capital Region","0","9","9","https://x.com/Duren___/status/1902322293998809227","1501606510979256323","Duren___"
"1900487079731347966","Fri Mar 14 10:00:03 +0000 2025","10","Ketua Harian DPP Gerindra Sufmi Dasco Ahmad membantah isu Menteri Keuangan Sri Mulyani akan direshuffle oleh Presiden Prabowo Subianto. https://t.co/QNjsopFsw9","1900487079731347966","https://pbs.twimg.com/ext_tw_video_thumb/1900435451028398083/pu/img/R0xfz5KGmhHoq6Qc.jpg","","in","","1","1","3","https://x.com/detikcom/status/1900487079731347966","69183155","detikcom"
"1899614460395864302","Wed Mar 12 00:12:35 +0000 2025","279","Our hero presiden🇪🇷 Red Sea🇪🇷🇸🇦🇪🇬🇸🇩🇸🇴🇩🇯🇾🇪🇯🇴 https://t.co/zyWqiRwXHU","1899614460395864302","https://pbs.twimg.com/ext_tw_video_thumb/1899613357537161216/pu/img/L2fc_00ksphBg9Ft.jpg","","en","","3","3","159","https://x.com/GirmaTelk/status/1899614460395864302","1526911658756558848","GirmaTelk"
